experiment,split_mode,variant,seed,train_source,test_source,target_accession,target_display,n_test,positive_rate,activity_delta_mean,tanimoto_mean,n_pair_scaffolds,n_document_sources_mean,pr_auc,roc_auc,mcc,base_rate,bedroc20,precision_at_1pct,ef_1pct,ap_at_1pct,hits_at_1pct,precision_at_5pct,ef_5pct,ap_at_5pct,hits_at_5pct,precision_at_10pct,ef_10pct,ap_at_10pct,hits_at_10pct,precision_at_50,hits_at_50,precision_at_100,hits_at_100,cutoff_year
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P31645,Sodium-dependent serotonin transporter,555,0.4306,0.8056,0.7754,122,1.3315,0.4739,0.5824,0.1041,0.4306,0.4088,0.3333,0.7741,0.2778,2,0.3929,0.9123,0.1744,11,0.3571,0.8293,0.154,20,0.4,20,0.53,53,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P04150,Glucocorticoid receptor,945,0.3312,0.6039,0.7675,196,1.182,0.3466,0.4859,0.0268,0.3312,0.4386,0.3,0.9058,0.1262,3,0.5417,1.6354,0.2642,26,0.4421,1.3348,0.2115,42,0.52,26,0.43,43,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P00734,Prothrombin,614,0.4935,0.9584,0.7957,257,1.1792,0.5325,0.5648,0.0575,0.4935,0.535,0.2857,0.579,0.2381,2,0.5161,1.0459,0.2502,16,0.5968,1.2093,0.3194,37,0.58,29,0.59,59,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,Q99720,Sigma non-opioid intracellular receptor 1,566,0.5265,0.9897,0.8008,182,1.4399,0.5336,0.5028,0.0102,0.5265,0.5324,0.6667,1.2662,0.6333,4,0.5517,1.0479,0.3646,16,0.4561,0.8664,0.28,26,0.52,26,0.51,51,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.4599,0.6438,0.2159,0.2716,0.6462,1.0,3.6818,1.0,5,0.6667,2.4545,0.6058,14,0.6098,2.245,0.4763,25,0.58,29,0.44,44,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P08908,5-hydroxytryptamine receptor 1A,541,0.4362,0.7408,0.7941,129,1.5046,0.4342,0.4984,-0.0733,0.4362,0.2801,0.5,1.1462,0.2944,3,0.25,0.5731,0.1053,7,0.2364,0.5418,0.0777,13,0.24,12,0.37,37,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P41145,Kappa-type opioid receptor,853,0.5252,1.0234,0.7852,217,1.449,0.5917,0.5666,0.1382,0.5252,0.7214,0.7778,1.4809,0.6425,7,0.7674,1.4612,0.6076,33,0.6628,1.262,0.517,57,0.78,39,0.65,65,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P10275,Androgen receptor,462,0.3182,0.5444,0.7923,114,1.2489,0.3094,0.4827,-0.0386,0.3182,0.2265,0.2,0.6286,0.1,1,0.2083,0.6548,0.0521,5,0.234,0.7356,0.0569,11,0.24,12,0.29,29,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P35462,D(3) dopamine receptor,462,0.4286,0.7298,0.7745,154,1.0758,0.4499,0.5139,-0.0152,0.4286,0.4179,1.0,2.3333,1.0,5,0.4167,0.9722,0.3263,10,0.3191,0.7447,0.2062,15,0.32,16,0.42,42,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.3424,0.7656,0.274,0.1667,0.3886,0.0833,0.5,0.0167,1,0.4561,2.7368,0.1613,26,0.3894,2.3363,0.1431,44,0.42,21,0.38,38,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P35372,Mu-type opioid receptor,682,0.3724,0.7457,0.7991,218,1.2331,0.4821,0.6279,0.2265,0.3724,0.6412,0.5714,1.5343,0.3,4,0.7143,1.9179,0.4734,25,0.6522,1.7511,0.4354,45,0.66,33,0.56,56,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,Q01959,Sodium-dependent dopamine transporter,400,0.2675,0.5029,0.7795,78,1.2375,0.2838,0.5385,0.1195,0.2675,0.2836,0.25,0.9346,0.0833,1,0.2,0.7477,0.0433,4,0.3,1.1215,0.0785,12,0.4,20,0.37,37,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P00742,Coagulation factor X,723,0.4869,0.9307,0.7869,204,1.1245,0.5914,0.615,0.1238,0.4869,0.7368,0.75,1.5405,0.4664,6,0.7838,1.6099,0.6042,29,0.726,1.4912,0.5611,53,0.76,38,0.73,73,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,O43614,Orexin receptor type 2,388,0.5747,1.0255,0.7649,165,1.2294,0.6051,0.5335,0.1372,0.5747,0.7199,0.75,1.3049,0.4792,3,0.75,1.3049,0.5083,15,0.7179,1.2492,0.5232,28,0.72,36,0.67,67,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,153,0.1699,0.3494,0.7688,74,1.0131,0.2699,0.5634,0.1557,0.1699,0.382,0.5,2.9423,0.5,1,0.5,2.9423,0.3214,4,0.25,1.4712,0.1607,4,0.22,11,0.18,18,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P21917,D(4) dopamine receptor,329,0.4195,0.7517,0.7839,130,1.0547,0.3994,0.4588,-0.0372,0.4195,0.3431,0.25,0.596,0.0833,1,0.3529,0.8414,0.0998,6,0.3939,0.9392,0.1371,13,0.38,19,0.43,43,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,Q9Y5N1,Histamine H3 receptor,742,0.3261,0.5884,0.7886,300,1.1078,0.3649,0.5242,0.0887,0.3261,0.4653,0.5,1.5331,0.2833,4,0.5,1.5331,0.3259,19,0.4267,1.3082,0.2407,32,0.44,22,0.38,38,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,174,0.1897,0.3512,0.7743,78,1.1437,0.2611,0.5246,0.1166,0.1897,0.4007,0.0,0.0,0.0,0,0.5556,2.9293,0.3028,5,0.3333,1.7576,0.1792,6,0.22,11,0.23,23,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,Q9HAZ1,Dual specificity protein kinase CLK4,91,0.2527,0.5,0.7623,52,1.0,0.2598,0.4671,-0.1512,0.2527,0.1021,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.7913,0.0347,2,0.28,14,0.2527,23,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,120,0.1667,0.2984,0.7712,62,1.075,0.2459,0.632,0.1762,0.1667,0.1858,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.3333,2.0,0.0791,4,0.24,12,0.19,19,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,142,0.3944,0.693,0.7689,57,1.0282,0.4201,0.4691,-0.0756,0.3944,0.4399,1.0,2.5357,1.0,2,0.5,1.2679,0.4062,4,0.3333,0.8452,0.2537,5,0.32,16,0.37,37,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P35367,Histamine H1 receptor,594,0.2138,0.5546,0.7773,168,1.1364,0.3742,0.7282,0.257,0.2138,0.3989,0.0,0.0,0.0,0,0.3667,1.715,0.0968,11,0.5,2.3386,0.1983,30,0.5,25,0.44,44,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P41143,Delta-type opioid receptor,816,0.5417,1.1043,0.808,188,1.7022,0.6096,0.5886,0.1432,0.5417,0.6236,0.6667,1.2308,0.588,6,0.5366,0.9906,0.4141,22,0.6098,1.1257,0.4082,50,0.58,29,0.61,61,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P31645,Sodium-dependent serotonin transporter,555,0.4306,0.8056,0.7754,122,1.3315,0.5615,0.65,0.2374,0.4306,0.6251,0.6667,1.5481,0.5694,4,0.6071,1.4099,0.4358,17,0.6071,1.4099,0.4042,34,0.6,30,0.65,65,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P04150,Glucocorticoid receptor,945,0.3312,0.6039,0.7675,196,1.182,0.491,0.6296,0.1604,0.3312,0.6528,0.7,2.1134,0.5881,7,0.7708,2.3273,0.5999,37,0.6211,1.8751,0.4625,59,0.76,38,0.62,62,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P00734,Prothrombin,614,0.4935,0.9584,0.7957,257,1.1792,0.5284,0.5392,0.0627,0.4935,0.5385,0.7143,1.4474,0.5616,5,0.5161,1.0459,0.3374,16,0.5161,1.0459,0.3025,32,0.5,25,0.52,52,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,Q99720,Sigma non-opioid intracellular receptor 1,566,0.5265,0.9897,0.8008,182,1.4399,0.7219,0.7064,0.3552,0.5265,0.826,1.0,1.8993,1.0,6,0.8621,1.6374,0.795,25,0.8421,1.5994,0.7459,48,0.84,42,0.74,74,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.349,0.5808,0.1148,0.2716,0.3994,0.2,0.7364,0.05,1,0.4762,1.7532,0.1815,10,0.4146,1.5266,0.1666,17,0.42,21,0.41,41,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P08908,5-hydroxytryptamine receptor 1A,541,0.4362,0.7408,0.7941,129,1.5046,0.5305,0.6262,0.1882,0.4362,0.5669,0.6667,1.5282,0.4306,4,0.5714,1.3099,0.3496,16,0.5818,1.3337,0.3456,32,0.58,29,0.56,56,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P41145,Kappa-type opioid receptor,853,0.5252,1.0234,0.7852,217,1.449,0.7071,0.6928,0.2359,0.5252,0.8244,0.6667,1.2693,0.3663,6,0.8837,1.6826,0.6871,38,0.8605,1.6383,0.712,74,0.9,45,0.84,84,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P10275,Androgen receptor,462,0.3182,0.5444,0.7923,114,1.2489,0.3791,0.6005,0.1425,0.3182,0.2979,0.0,0.0,0.0,0,0.25,0.7857,0.0457,6,0.3404,1.0699,0.0907,16,0.34,17,0.43,43,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P35462,D(3) dopamine receptor,462,0.4286,0.7298,0.7745,154,1.0758,0.5432,0.6115,0.1362,0.4286,0.5911,0.8,1.8667,0.8,4,0.5,1.1667,0.3623,12,0.5957,1.3901,0.3775,28,0.62,31,0.63,63,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.4567,0.8337,0.3472,0.1667,0.5186,0.3333,2.0,0.2386,4,0.5088,3.0526,0.2558,29,0.5398,3.2389,0.2787,61,0.52,26,0.52,52,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P35372,Mu-type opioid receptor,682,0.3724,0.7457,0.7991,218,1.2331,0.6067,0.7327,0.2903,0.3724,0.7152,0.7143,1.9179,0.7143,5,0.7143,1.9179,0.578,25,0.7391,1.9846,0.5639,51,0.68,34,0.68,68,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,Q01959,Sodium-dependent dopamine transporter,400,0.2675,0.5029,0.7795,78,1.2375,0.437,0.6843,0.2377,0.2675,0.5269,0.5,1.8692,0.2083,2,0.6,2.243,0.3054,12,0.5,1.8692,0.272,20,0.52,26,0.49,49,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P00742,Coagulation factor X,723,0.4869,0.9307,0.7869,204,1.1245,0.6154,0.634,0.2243,0.4869,0.6736,0.75,1.5405,0.7113,6,0.6216,1.2768,0.4479,23,0.7123,1.4631,0.4989,52,0.66,33,0.68,68,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,O43614,Orexin receptor type 2,388,0.5747,1.0255,0.7649,165,1.2294,0.6288,0.5642,0.0811,0.5747,0.5971,0.75,1.3049,0.6875,3,0.5,0.87,0.3876,10,0.5385,0.9369,0.3474,21,0.6,30,0.7,70,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,153,0.1699,0.3494,0.7688,74,1.0131,0.3135,0.6251,0.1245,0.1699,0.4178,0.5,2.9423,0.25,1,0.375,2.2067,0.1719,3,0.4375,2.5745,0.2103,7,0.26,13,0.19,19,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P21917,D(4) dopamine receptor,329,0.4195,0.7517,0.7839,130,1.0547,0.4175,0.4891,-0.001,0.4195,0.4226,0.25,0.596,0.0625,1,0.4706,1.1219,0.1991,8,0.4848,1.1559,0.2147,16,0.44,22,0.39,39,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,Q9Y5N1,Histamine H3 receptor,742,0.3261,0.5884,0.7886,300,1.1078,0.4775,0.6472,0.1986,0.3261,0.5953,0.625,1.9163,0.3496,5,0.6053,1.8558,0.3615,23,0.6133,1.8806,0.3776,46,0.62,31,0.59,59,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,174,0.1897,0.3512,0.7743,78,1.1437,0.239,0.4367,-0.0789,0.1897,0.3165,1.0,5.2727,1.0,2,0.3333,1.7576,0.2593,3,0.2222,1.1717,0.1519,4,0.18,9,0.16,16,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,Q9HAZ1,Dual specificity protein kinase CLK4,91,0.2527,0.5,0.7623,52,1.0,0.2676,0.5492,0.0565,0.2527,0.0473,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.28,14,0.2527,23,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,120,0.1667,0.2984,0.7712,62,1.075,0.2015,0.5495,0.0767,0.1667,0.1708,0.0,0.0,0.0,0,0.1667,1.0,0.0556,1,0.0833,0.5,0.0278,1,0.2,10,0.17,17,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,1,bindingdb_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,142,0.3944,0.693,0.7689,57,1.0282,0.4112,0.4688,-0.0209,0.3944,0.4699,0.5,1.2679,0.5,1,0.5,1.2679,0.4021,4,0.4,1.0143,0.2744,6,0.4,20,0.37,37,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P35367,Histamine H1 receptor,594,0.2138,0.5546,0.7773,168,1.1364,0.3611,0.7229,0.2717,0.2138,0.3546,0.0,0.0,0.0,0,0.3667,1.715,0.0918,11,0.4167,1.9488,0.1411,25,0.42,21,0.43,43,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P41143,Delta-type opioid receptor,816,0.5417,1.1043,0.808,188,1.7022,0.5959,0.5878,0.1325,0.5417,0.5604,0.3333,0.6154,0.1124,3,0.5122,0.9456,0.2359,21,0.6341,1.1707,0.3337,52,0.5,25,0.64,64,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P31645,Sodium-dependent serotonin transporter,555,0.4306,0.8056,0.7754,122,1.3315,0.5682,0.6492,0.1762,0.4306,0.6446,0.6667,1.5481,0.6667,4,0.6071,1.4099,0.4876,17,0.5893,1.3684,0.4155,33,0.62,31,0.64,64,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P04150,Glucocorticoid receptor,945,0.3312,0.6039,0.7675,196,1.182,0.5155,0.6517,0.1652,0.3312,0.685,0.7,2.1134,0.473,7,0.75,2.2644,0.5755,36,0.6737,2.034,0.5021,64,0.76,38,0.67,67,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P00734,Prothrombin,614,0.4935,0.9584,0.7957,257,1.1792,0.5244,0.5375,0.0595,0.4935,0.5231,0.7143,1.4474,0.5425,5,0.5484,1.1113,0.3229,17,0.5161,1.0459,0.2877,32,0.52,26,0.54,54,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,Q99720,Sigma non-opioid intracellular receptor 1,566,0.5265,0.9897,0.8008,182,1.4399,0.7184,0.6987,0.3335,0.5265,0.85,1.0,1.8993,1.0,6,0.8966,1.7028,0.863,26,0.807,1.5328,0.7452,46,0.84,42,0.77,77,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.3413,0.5655,0.0833,0.2716,0.3966,0.0,0.0,0.0,0,0.4762,1.7532,0.1817,10,0.439,1.6164,0.1765,18,0.44,22,0.38,38,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P08908,5-hydroxytryptamine receptor 1A,541,0.4362,0.7408,0.7941,129,1.5046,0.5414,0.6432,0.1759,0.4362,0.5768,0.5,1.1462,0.3194,3,0.6071,1.3918,0.377,17,0.5636,1.2921,0.3359,31,0.58,29,0.59,59,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P41145,Kappa-type opioid receptor,853,0.5252,1.0234,0.7852,217,1.449,0.7181,0.6991,0.2184,0.5252,0.8345,0.7778,1.4809,0.7778,7,0.8837,1.6826,0.7828,38,0.8372,1.5941,0.7293,72,0.86,43,0.8,80,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P10275,Androgen receptor,462,0.3182,0.5444,0.7923,114,1.2489,0.371,0.5912,0.1359,0.3182,0.2906,0.0,0.0,0.0,0,0.25,0.7857,0.0501,6,0.3404,1.0699,0.0901,16,0.36,18,0.43,43,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P35462,D(3) dopamine receptor,462,0.4286,0.7298,0.7745,154,1.0758,0.547,0.6145,0.1312,0.4286,0.6195,1.0,2.3333,1.0,5,0.625,1.4583,0.4664,15,0.5957,1.3901,0.4062,28,0.62,31,0.6,60,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P23458,Tyrosine-protein kinase JAK1,1128,0.1667,0.3723,0.7479,568,1.0133,0.4339,0.7883,0.3316,0.1667,0.5013,0.4167,2.5,0.2595,5,0.4912,2.9474,0.2292,28,0.5221,3.1327,0.2574,59,0.5,25,0.53,53,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P35372,Mu-type opioid receptor,682,0.3724,0.7457,0.7991,218,1.2331,0.5881,0.7223,0.2603,0.3724,0.6951,0.5714,1.5343,0.3673,4,0.7429,1.9946,0.5283,26,0.7246,1.9457,0.512,50,0.68,34,0.7,70,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,Q01959,Sodium-dependent dopamine transporter,400,0.2675,0.5029,0.7795,78,1.2375,0.4339,0.6984,0.2213,0.2675,0.5077,0.5,1.8692,0.2083,2,0.55,2.0561,0.279,11,0.475,1.7757,0.2452,19,0.54,27,0.46,46,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P00742,Coagulation factor X,723,0.4869,0.9307,0.7869,204,1.1245,0.5908,0.5813,0.1366,0.4869,0.7122,0.875,1.7972,0.8415,7,0.7568,1.5544,0.6654,28,0.6712,1.3787,0.5396,49,0.7,35,0.64,64,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,O43614,Orexin receptor type 2,388,0.5747,1.0255,0.7649,165,1.2294,0.6177,0.5595,0.0631,0.5747,0.5561,0.5,0.87,0.4167,2,0.5,0.87,0.3069,10,0.5385,0.9369,0.2968,21,0.6,30,0.7,70,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,O60674,Tyrosine-protein kinase JAK2,153,0.1699,0.3494,0.7688,74,1.0131,0.3559,0.6464,0.0899,0.1699,0.4722,0.5,2.9423,0.5,1,0.375,2.2067,0.2619,3,0.5,2.9423,0.2854,8,0.24,12,0.2,20,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P21917,D(4) dopamine receptor,329,0.4195,0.7517,0.7839,130,1.0547,0.4146,0.4864,-0.0702,0.4195,0.4279,0.25,0.596,0.0833,1,0.4706,1.1219,0.1925,8,0.4848,1.1559,0.2211,16,0.38,19,0.38,38,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,Q9Y5N1,Histamine H3 receptor,742,0.3261,0.5884,0.7886,300,1.1078,0.4576,0.6297,0.176,0.3261,0.555,0.25,0.7665,0.125,2,0.6316,1.9365,0.3247,24,0.5867,1.7988,0.3256,44,0.6,30,0.57,57,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P00519,Tyrosine-protein kinase ABL1,174,0.1897,0.3512,0.7743,78,1.1437,0.258,0.4392,-0.0345,0.1897,0.367,1.0,5.2727,1.0,2,0.4444,2.3434,0.363,4,0.2222,1.1717,0.1815,4,0.2,10,0.15,15,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,Q9HAZ1,Dual specificity protein kinase CLK4,91,0.2527,0.5,0.7623,52,1.0,0.251,0.508,-0.0584,0.2527,0.095,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,0.3957,0.0143,1,0.24,12,0.2527,23,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P11309,Serine/threonine-protein kinase pim-1,120,0.1667,0.2984,0.7712,62,1.075,0.2101,0.557,0.0693,0.1667,0.2151,0.0,0.0,0.0,0,0.3333,2.0,0.1222,2,0.1667,1.0,0.0611,2,0.2,10,0.17,17,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,1,bindingdb_raw,chembl_raw,P49841,Glycogen synthase kinase-3 beta,142,0.3944,0.693,0.7689,57,1.0282,0.4168,0.4748,0.0204,0.3944,0.48,1.0,2.5357,1.0,2,0.375,0.9509,0.3438,3,0.4667,1.1833,0.3104,7,0.38,19,0.37,37,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P35367,Histamine H1 receptor,594,0.2138,0.5546,0.7773,168,1.1364,0.5951,0.7927,0.4016,0.2138,0.7697,0.8333,3.8976,0.7306,5,0.8333,3.8976,0.7637,25,0.75,3.5079,0.6507,45,0.76,38,0.6,60,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P41143,Delta-type opioid receptor,816,0.5417,1.1043,0.808,188,1.7022,0.7068,0.6571,0.2286,0.5417,0.8898,1.0,1.8462,1.0,9,0.9512,1.7561,0.9453,39,0.9024,1.666,0.8666,74,0.96,48,0.85,85,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P31645,Sodium-dependent serotonin transporter,555,0.4306,0.8056,0.7754,122,1.3315,0.5795,0.6509,0.186,0.4306,0.6666,0.8333,1.9351,0.7722,5,0.7143,1.6587,0.5598,20,0.6429,1.4928,0.4642,36,0.6,30,0.65,65,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P04150,Glucocorticoid receptor,945,0.3312,0.6039,0.7675,196,1.182,0.6882,0.7784,0.4191,0.3312,0.8648,1.0,3.0192,1.0,10,0.8958,2.7047,0.863,43,0.8632,2.606,0.8032,82,0.9,45,0.86,86,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P00734,Prothrombin,614,0.4935,0.9584,0.7957,257,1.1792,0.6185,0.6189,0.1806,0.4935,0.7201,0.8571,1.7369,0.8129,6,0.6774,1.3727,0.558,21,0.6935,1.4054,0.5316,43,0.7,35,0.71,71,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,Q99720,Sigma non-opioid intracellular receptor 1,566,0.5265,0.9897,0.8008,182,1.4399,0.7297,0.7049,0.2821,0.5265,0.8559,1.0,1.8993,1.0,6,0.8966,1.7028,0.8647,26,0.8246,1.5661,0.7467,47,0.8,40,0.81,81,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",405,0.2716,0.4686,0.7647,206,1.2099,0.524,0.6847,0.2678,0.2716,0.7207,1.0,3.6818,1.0,5,0.8571,3.1558,0.8277,18,0.6829,2.5144,0.6051,28,0.56,28,0.47,47,
