source,split_mode,variant,seed,fold,row_index,case_type,rank_score,probability,label,activity_delta,tanimoto,target,target_pref_name,smiles1,smiles2,scaffold1,scaffold2,document_source_key,assay_source_key,pair_year,n_document_sources,n_assay_sources,train_retention_after_purge
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,3496,true_positive_high_confidence,0.7177074551582336,0.7177074551582336,1,1.1091442108154297,0.7213114754098361,P08908::Ki,5-hydroxytryptamine receptor 1A,CC(=O)c1c(OCCCN2CCN(c3cc(C)ccc3C)CC2)ccc2c(C)cc(=O)oc12,CC(=O)c1c(OCCCN2CCOCC2)ccc2c(C)cc(=O)oc12,O=c1ccc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2o1,O=c1ccc2ccc(OCCCN3CCOCC3)cc2o1,10.1016/j.bmc.2017.12.016|10.1016/j.ejmech.2017.05.047,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,17274,true_positive_high_confidence,0.7173185348510742,0.7173185348510742,1,2.6633496284484863,0.984375,P00742::IC50,Coagulation factor X,CO[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],C1CCC(OC2CCC(OC3CCC(OC4CCC(OC5CCCOC5)OC4)OC3)OC2)OC1,C1CCC(OC2CCC(OC3CCC(OC4CCC(OC5CCCOC5)OC4)OC3)OC2)OC1,10.1016/j.ejmech.2016.12.004|10.7270/Q2X92GD1,nan,-1,2,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,12996,false_negative_low_score,0.7697562724351883,0.2302437275648117,1,1.0236153602600098,0.7578947368421053,P00734::Ki,Prothrombin,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,CC1(C)CNc2c(cc(C(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,10.1016/s0960-894x(00)00283-3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,12996,false_negative_low_score,0.7625962644815445,0.2374037355184555,1,1.0236153602600098,0.7578947368421053,P00734::Ki,Prothrombin,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,CC1(C)CNc2c(cc(C(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,10.1016/s0960-894x(00)00283-3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,6550,false_negative_low_score,0.7549094557762146,0.2450905442237854,1,1.238882064819336,0.7241379310344828,P00742::Ki,Coagulation factor X,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(NC(=O)NC(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCNCC1,10.7270/Q2KD22W8,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,12996,false_negative_low_score,0.7483256161212921,0.2516743838787079,1,1.0236153602600098,0.7578947368421053,P00734::Ki,Prothrombin,CC(=O)N1CCN(C(=O)CCc2cc3c(c(S(=O)(=O)N[C@@H](Cc4nc5ccccc5s4)C(=O)N4CCC(CCF)CC4)c2)NCC(C)(C)C3)CC1,CC1(C)CNc2c(cc(C(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,O=C(CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCCCC3)c1)NCCC2)N1CCNCC1,O=C(C(Cc1nc2ccccc2s1)NS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,10.1016/s0960-894x(00)00283-3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,2,0,19130,false_negative_low_score,0.7444101870059967,0.2555898129940033,1,1.414973258972168,0.7558139534883721,P00742::Ki,Coagulation factor X,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(NC(=O)NC(C)(C)C)CC3)c2)c(OC)c1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCNCC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,10.7270/Q2KD22W8,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,6550,false_negative_low_score,0.7441236078739166,0.2558763921260834,1,1.238882064819336,0.7241379310344828,P00742::Ki,Coagulation factor X,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(NC(=O)NC(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCNCC1,10.7270/Q2KD22W8,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,19130,false_negative_low_score,0.7436377108097076,0.25636228919029236,1,1.414973258972168,0.7558139534883721,P00742::Ki,Coagulation factor X,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(NC(=O)NC(C)(C)C)CC3)c2)c(OC)c1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCNCC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc(-c2ccccc2)c1)N1CCCCC1,10.7270/Q2KD22W8,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,13059,false_negative_low_score,0.7417561709880829,0.2582438290119171,1,1.028007984161377,0.8831168831168831,P00519::IC50,Tyrosine-protein kinase ABL1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,CC(=O)N1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc2c(c1)CCC2N1CCNCC1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc2c(c1)CCC2N1CCNCC1,10.7270/Q2CF9NS3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,0,0,10151,false_negative_low_score,0.7417561709880829,0.2582438290119171,1,2.2714195251464844,0.8831168831168831,P00519::IC50,Tyrosine-protein kinase ABL1,CC(=O)N1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,Cc1ccc(NC(=O)c2ccc3c(c2)CC[C@@H]3N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc2c(c1)CCC2N1CCNCC1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc2c(c1)CCC2N1CCNCC1,10.7270/Q2CF9NS3,nan,-1,1,0,0.9694307800421644
bindingdb_raw,family_scaffold_source_purged,rich_diff_scalars,1,0,9973,false_negative_low_score,0.7398314774036407,0.26016852259635925,1,1.5329790115356443,0.7848101265822784,P00734::Ki,Prothrombin,CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,CNC(=O)CCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCCCC1,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCNCC1,10.1016/j.bmcl.2009.02.047,nan,-1,1,0,0.9694307800421644
